geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code, admin3 code, admin4 code,population,elevation,dem,timezone,modification date 
2885800,Königslutter am Elm,Koenigslutter am Elm,"Gorad Kjonigslutehr-na-Ehl'me,Kenigsluter am Elm,Kjonigslutter-am-Ehl'm,Koenigslutter am Elm,Konigslutter,Konigslutter am Elm,Königslutter,Königslutter am Elm,Luttera Regalis,ai er mu shan lu ke ni ge si lu te er,kwnyghslwtr,kwnygzlwtr,Горад Кёнігслутэр-на-Эльме,Кенигслутер ам Елм,Кёнигслуттер-ам-Эльм,كونيغسلوتر,کونیگزلوتر,埃尔姆山麓克尼格斯卢特尔",52.25116,10.81683,P,PPL,DE,NA,06,00,3154,3154013,16419,NA,136,Europe/Berlin,2015-09-04
2885908,Königsbrunn,Konigsbrunn,"Kenigsbrun,Kenigsbrunn,Kjonigsbrunn,Konigsbrunn,Königsbrunn,ke ni xi si bu lun,kwnyghsbrwn,kwnygzbrwn,Кенигсбрун,Кенігсбрунн,Кёнигсбрунн,Քյոնիգսբրուն,كونيغسبرون,کونیگزبرون,柯尼希斯布伦",48.27506,10.89178,P,PPL,DE,NA,02,097,9772,9772163,27494,NA,516,Europe/Berlin,2013-02-19
2886242,Köln,Koeln,"Augusta Ubiorum,CGN,Cologna,Cologne,Colonha,Colonia,Colonia Agrippina,Colonia Agrippinensis,Colonia Claudia Ara Agrippinensium,Colònia,Colônia,Cołogna,Culonia,Cwlen,Gorad Kjol'n,K'oln,Kel'n,Keln,Kelnas,Kelne,Kelni,Keulen,Kiolns,Kjol'n,Koelle,Koeln,Kol'n,Kolin nad Rynem,Kolin nad Rynom,Koln,Koloin,Kolon,Kolonia,Kolonjo,Kolín nad Rýnem,Kolín nad Rýnom,Kyoln,Këlni,Kölle,Köln,Lungsod ng Cologne,Oppidum Ubiorum,Q365,gu long,kalana,kalon,ke long,kerun,kholoy,kln,klwn,koelleun,koln,kolon,kwlwn,kwlwnya,kyolna,qln,Ķelne,Κολωνία,Горад Кёльн,Келн,Кельн,Кьолн,Кёльн,Кӧльн,Көлн,Քյոլն,קלן,קעלן,كولونيا,کلن,کلون,کولون,क्योल्न,ਕਲਨ,கோல்ன்,కొలోన్,ಕಲೋನ್,โคโลญ,კელნი,ኮልን,ケルン,古龍,科隆,쾰른",50.93333,6.95,P,PPLA2,DE,NA,07,053,5315,5315000,963395,NA,58,Europe/Berlin,2018-03-09
2886446,Kolbermoor,Kolbermoor,"Koiwamoor,Kol'bermor,Kolbermoor,Kolbermor,ke er bei er mo er,klbrmwr,kwlbrmwr,Колбермор,Кольбермор,Կոլբերմոր,كولبرمور,کلبرمور,科尔贝尔莫尔",47.84965,12.06696,P,PPL,DE,NA,02,091,9187,9187150,17941,NA,461,Europe/Berlin,2013-02-19
2886946,Koblenz,Koblenz,"Coblenca,Coblence,Coblentz,Coblenz,Coblenza,Coblença,Confluentes,Gorad Koblenc,Koblenc,Koblencas,Koblenci,Koblencja,Koblenco,Koblentza,Koblenz,Komplents,ZNV,ke bu lun ci,kobeullencheu,koburentsu,kwblns,kwblnts,kwblnz,qwblnz,Κόμπλεντς,Горад Кобленц,Кобленц,קובלנץ,كوبلنس,کوبلنتس,کوبلنز,コブレンツ,科布倫茨,코블렌츠",50.35357,7.57883,P,PPLA3,DE,NA,08,00,7111,7111000,107319,NA,75,Europe/Berlin,2018-03-14
2887716,Klingenstein,Klingenstein,NA,48.41849,9.90812,P,PPL,DE,NA,01,084,8425,8425141,15643,495,498,Europe/Berlin,2017-08-27
2887835,Kleve,Kleve,"Cleeve,Cleve,Cleveris,Cleves,Clèves,Cléveris,Kleef,Kleve,keullebe,kurefe,Клеве,クレーフェ,클레베",51.78826,6.13865,P,PPLA3,DE,NA,07,051,5154,5154036,49072,NA,29,Europe/Berlin,2017-07-05
2888523,Kleinmachnow,Kleinmachnow,"Klajnmakhnov,Klajnmanov,Klaynmaxnov,Kljajnmakhnov,xiao ma he nuo,Клайнмахнов,Клајнманов,Клајнмахнов,Кляйнмахнов,Կլայնմախնով,小马赫诺",52.40786,13.22514,P,PPLA4,DE,NA,11,00,12069,12069304,17892,NA,47,Europe/Berlin,2011-07-31
2890158,Kitzingen,Kitzingen,"KZG,Kicingen,Kitcingen,Kitzinga,Kitzingen,ji qin gen,kytsynghn,kytsyngn,Китцинген,Кицинген,Кітцінґен,Քիթցինգեն,كيتسينغن,کیتسینگن,基钦根",49.73973,10.15072,P,PPLA3,DE,NA,02,096,9675,9675141,21387,NA,201,Europe/Berlin,2014-01-15
2890425,Kirchlengern,Kirchlengern,"Kirkhlengern,Kirlengern,ji xi lun ge en,kiruhirengerun,Кирленгерн,Кирхленгерн,Кірхленгерн,キルヒレンゲルン,基希伦格恩",52.2,8.63333,P,PPLA4,DE,NA,07,057,5758,5758020,16338,NA,64,Europe/Berlin,2011-04-25
2890473,Kirchheim unter Teck,Kirchheim unter Teck,"Kirchheim,Kirkhajm pod Tekom,Kirkhgajm-unter-Tek,Kirkhkhajm-unter-Tekk,Kirxhaym unter Tek,kyrshhaym awntr tk,tai ke shan xia ji er xia yi mu,Кирхајм под Теком,Кирхгайм-унтер-Тек,Кирххайм-унтер-Текк,Кірхгайм-унтер-Тек,Կիրխհայմ ունտեր Տեկ,كيرشهايم اونتر تك,کیرشهایم اونتر تک,泰克山下基尔夏伊姆",48.64683,9.45378,P,PPL,DE,NA,01,081,8116,8116033,40206,NA,316,Europe/Berlin,2013-02-16
2890504,Kirchhain,Kirchhain,"Kirchhain,Kirkhajn,Kirkhgajn,Kirkhkhajn,ji er xia yin,kiruhihain,kyrshhayn,Кирхајн,Кирхгайн,Кирххайн,Кірхгайн,كيرشهاين,کیرشهاین,キルヒハイン,基尔夏因",50.8272,8.92806,P,PPL,DE,NA,05,065,6534,6534011,16381,NA,215,Europe/Berlin,2015-09-05
2891014,Kierspe,Kierspe,"Kierspe,Kirspe,ji er si pei,kyrashpy,kyrshbt,Кирспе,Кірспе,كيرشبة,کیراشپی,基尔斯佩",51.13403,7.59075,P,PPL,DE,NA,07,059,5962,5962028,18188,NA,404,Europe/Berlin,2015-09-05
2891122,Kiel,Kiel,"Gorad Kil',KEL,Kiel,Kielia,Kielo,Kil,Kil',Kile,Kilo,Kilonia,Kyle,Kylis,Kíl,ji er,khil,kil,kila,kiru,kyl,qyl,Ķīle,Κίελο,Горад Кіль,Кил,Киль,Кіль,Քիլ,קיל,كيل,کیل,कील,কিল,คีล,კილი,キール,基尔,킬",54.32133,10.13489,P,PPLA,DE,NA,10,00,1002,1002000,232758,NA,7,Europe/Berlin,2015-09-04
2891258,Kevelaer,Kevelaer,"Gorad Kevelar,Kefeler,Kevelaer,Kevelar,Kevern,ke fei la ai er,kwlayr,kyfhlyr,Горад Кевелар,Кевелаер,Кевелар,Кефелер,كيفهلير,کولائر,克费拉埃尔",51.58243,6.24603,P,PPL,DE,NA,07,051,5154,5154032,28064,NA,25,Europe/Berlin,2015-09-05
2891524,Kerpen,Kerpen,"Kerpe,Kerpen,ke er peng,Керпен,克尔彭",50.86991,6.69691,P,PPL,DE,NA,07,053,5362,5362032,64226,NA,84,Europe/Berlin,2015-09-04
2891621,Kempten (Allgäu),Kempten (Allgaeu),Kempten,47.72674,10.31389,P,PPL,DE,NA,02,097,9763,9763000,61399,NA,681,Europe/Berlin,2016-09-30
2891643,Kempen,Kempen,"Kempen,ken peng,kmpn  alman,Кемпен,کمپن، آلمان,肯彭",51.36432,6.41858,P,PPL,DE,NA,07,051,5166,5166012,36312,NA,41,Europe/Berlin,2015-09-04
2891832,Kelkheim (Taunus),Kelkheim (Taunus),"Kelkheim,Kelkheim (Taunus),Stadt Kelkheim (Taunus)",50.13703,8.4502,P,PPL,DE,NA,05,064,6436,6436008,26814,NA,198,Europe/Berlin,2015-09-04
2891834,Kelheim,Kelheim,"Kel'gajm,Kel'khajm,Kelhaym,Kelheim,Kelkhajm,ke er hai mu,klhaym,Келхайм,Келхајм,Кельгайм,Кельхайм,Կելհայմ,كلهايم,کلهایم,ኬልሃይም,克尔海姆",48.91725,11.88618,P,PPLA3,DE,NA,02,092,9273,9273137,15723,NA,346,Europe/Berlin,2014-01-15
2891951,Kehl,Kehl,"Kehl,Kehl am Rhein,Kehl im Hanauerland,Kel,Kel',Kiel,Stadt Kehl,kai er,keru,kl  badn-wwrtmyrg,kyhl,Кел,Кель,كيهل,کل، بادن-وورتمیرگ,ケール,凱爾",48.57297,7.81523,P,PPL,DE,NA,01,083,8317,8317057,34009,NA,138,Europe/Berlin,2013-02-16
2892051,Kaulsdorf,Kaulsdorf,Berlin-Kaulsdorf,52.51732,13.58871,P,PPLX,DE,DE,16,00,11000,11000000,18675,NA,55,Europe/Berlin,2017-09-19
2892080,Kaufbeuren,Kaufbeuren,"Kaufbeiren,Kaufbeuren,Kaufbojren,kao fu bo yi lun,kaufuboiren,kawfbwyrn,Кауфбойрен,Кауфбојрен,کاوفبویرن,カウフボイレン,考夫博伊伦",47.88238,10.62192,P,PPLA3,DE,NA,02,097,9762,9762000,42505,NA,672,Europe/Berlin,2014-02-08
2892518,Kassel,Kassel,"Cassala,Cassel,Castellum,Chasalla [a. 913],Gorad Kasel',KSF,Kasel,Kasele,Kaseli,Kaselis,Kaselo,Kassel,Kassel',ka sai er,ka sai er shi,kasel,kasl,kasseru,khas seil,kysl,Κάσσελ,Горад Касель,Касел,Кассель,קאסל,كاسل,کاسل,کیسل,คัสเซิล,კასელი,カッセル,卡塞尔,卡塞爾市,카셀",51.31667,9.5,P,PPLA2,DE,NA,05,066,6611,6611000,194501,NA,164,Europe/Berlin,2016-01-19
2892705,Karow,Karow,"Berlin-Karow,Karov,Каров",52.60904,13.48117,P,PPLX,DE,DE,16,00,11000,11000000,18817,NA,55,Europe/Berlin,2012-06-09
2892786,Karlstadt,Karlstadt,"Karlshtadt,Karlshtadt-am-Majn,Karlshtat,Karlstadt,Karlstadt am Main,Karlstadt-sur-le-Main,ka er shi ta te,karlshtat am mayn,Карлштадт,Карлштадт-ам-Майн,Карлштат,Կարլշթաթ,كارلشتات آم ماين,کارل‌اشتات آم ماین,卡尔施塔特",49.96034,9.77239,P,PPLA3,DE,NA,02,096,9677,9677148,15272,NA,172,Europe/Berlin,2014-01-16
2892794,Karlsruhe,Karlsruhe,"Carlsruhe,Carolsruha,FKB,Gorad Karlsrueh,Kallsruh,Karlsroue,Karlsrue,Karlsrueh,Karlsruhe,Karlsruje,Karlsrūe,Karlsrūjė,ka er si lu e,kaleulseulue,karlsaruha,karlsrwh,karlsrwhh,karusurue,qrlsrwhh,Καρλσρούη,Горад Карлсруэ,Карлсруе,Карлсруэ,קרלסרוהה,كارلسروه,کارلزروہے محل,کارلسروهه,कार्ल्सरूह,კარლსრუე,カールスルーエ,卡尔斯鲁厄,카를스루에",49.00937,8.40444,P,PPLA2,DE,NA,01,082,8212,8212000,283799,NA,118,Europe/Berlin,2014-02-08
2892811,Karlshorst,Karlshorst,"Berlin-Karlshorst,Karlskhorst,Карлсхорст,კარლსჰორსტი",52.48419,13.53185,P,PPLX,DE,DE,16,00,11000,11000000,22285,NA,36,Europe/Berlin,2017-09-19
2892874,Karlsfeld,Karlsfeld,"Karlsfejd,Karlsfel'd,Karlsfeld,ka er si fei er de,karlsfld,Карлсфелд,Карлсфельд,Կարլսֆելդ,کارلسفلد,卡尔斯费尔德",48.22697,11.47573,P,PPLA4,DE,NA,02,091,9174,9174126,17920,NA,488,Europe/Berlin,2018-04-26
2892980,Karben,Karben,"Karben,ka er ben,karbn,karuben,Карбен,كاربن,کاربن,カルベン,卡尔本",50.23019,8.77155,P,PPL,DE,NA,05,064,6440,6440012,21642,NA,118,Europe/Berlin,2015-09-05
2893264,Kamp-Lintfort,Kamp-Lintfort,"Kamp-Lintfort,Lapangan Terbang Kamp-Lintfort,kamb-lyntfwrt,kan pu-lin te fu er te,kmp-lyntfwrt,Камп-Линтфорт,Камп-Лінтфорт,كامب-لينتفورت,کمپ-لینتفورت,坎普-林特福尔特",51.50467,6.54587,P,PPL,DE,NA,07,051,5170,5170020,39490,NA,30,Europe/Berlin,2015-09-04
2893437,Kamenz,Kamenz,"Camentia,Kamenc,Kamenca,Kamenec,Kamenz/Kamjenc,Kamjenc,Kamjeńc,Kāmenca,ka men ci,kamnts,kamynz,Каменц,كامينز,کامنتس,卡门茨",51.26798,14.09374,P,PPL,DE,NA,13,00,14625,14625250,18270,NA,201,Europe/Berlin,2015-09-05
2893438,Kamen,Kamen,"Kamen,ka men,kamen,kamn,Камен,كامن,کامن,カーメン,卡門",51.59231,7.6638,P,PPL,DE,NA,07,059,5978,5978020,45927,NA,65,Europe/Berlin,2015-09-04
2893544,Kaltenkirchen,Kaltenkirchen,"Kal'tenkirkhen,Kaltenkirchen,Kaltenkirkhen,Koldenkarken,Kolenkarken,ka er teng ji er xing,kaltnkyrshn,Калтенкирхен,Кальтенкирхен,كالتنكيرشن,کالتن‌کیرشه,卡尔滕基尔兴",53.83292,9.9581,P,PPL,DE,NA,10,00,1060,1060044,19747,NA,32,Europe/Berlin,2015-09-04
2894003,Kaiserslautern,Kaiserslautern,"K-Town,KLT,Kaiserlautern,Kaiserslantern,Kaiserslautern,Kaizerslauternas,Kajzerslautern,Lutra,kai sa si lao teng,kaijeoseullauteleun,kaizasurauterun,ki se xrs lea theirn,Кайзерслаутерн,Кајзерслаутерн,קייזרסלאוטרן,کائزرسلائوٹرن,ไกเซอร์สเลาเทิร์น,カイザースラウテルン,凯撒斯劳滕,카이저슬라우테른",49.443,7.77161,P,PPLA3,DE,NA,08,00,7312,7312000,98732,NA,240,Europe/Berlin,2017-08-02
2894375,Kaarst,Kaarst,"Kaarst,Kaasch,Kaasj,Karst,ka er si te,karst,Каарст,Карст,كارست,کارست,卡尔斯特",51.22929,6.61883,P,PPL,DE,NA,07,051,5162,5162016,42112,NA,42,Europe/Berlin,2016-09-27
2894553,Jülich,Juelich,"Iuliacum,Jilikh,Joellesch,Juelich,Julich,Julichas,Juliers,Julikh,Jöllesch,Jülich,yu li xi,ywlysh,Јилих,Юлих,Юліх,يوليش,یولیش,于利希",50.92149,6.36267,P,PPL,DE,NA,07,053,5358,5358024,33911,NA,85,Europe/Berlin,2015-09-05
2894637,Jüchen,Juchen,"Jikhen,Jjukhen,Juche,Juchen,Juchenas,Juechen,Jüchen,yu xing,Јихен,Йюхен,于兴",51.1,6.5,P,PPLA4,DE,NA,07,051,5162,5162012,22562,NA,75,Europe/Berlin,2015-03-04
2894755,Johannisthal,Johannisthal,"Berlin-Johannisthal,Jokhannistal',Йоханнисталь",52.44653,13.5066,P,PPLX,DE,DE,16,00,11000,11000000,18254,NA,37,Europe/Berlin,2017-09-19
2895044,Jena,Jena,"Ena,Gorad Iena,Iena,Iéna,Jena,Jena (Thueringen),Jéna,Jēna,Jėna,ZJS,iena,i~ena,jena,jyna,ye na,yena,yna,yyna,yynh,Ιένα,Єна,Јена,Горад Іена,Йена,יינה,جینا,يينا,ینا,जेना,জেনা,იენა,イェーナ,耶拿,예나",50.92878,11.5899,P,PPLA3,DE,NA,15,00,16053,16053000,104712,NA,149,Europe/Berlin,2015-09-05
2895569,Itzehoe,Itzehoe,"Icekho,Itcekho,Itcekhoe,atshwhh,atshwyh,yi ce huo ai,yzhw,Итцехо,Итцехое,Ицехо,יצהו,إتسهويه,اتسهوهه,伊策霍埃",53.92099,9.51529,P,PPLA3,DE,NA,10,00,1061,1061046,33047,NA,7,Europe/Berlin,2015-09-04
2895664,Isernhagen Farster Bauerschaft,Isernhagen Farster Bauerschaft,NA,52.47093,9.84179,P,PPL,DE,NA,06,00,3241,3241008,22601,NA,83,Europe/Berlin,2015-09-04
2895669,Iserlohn,Iserlohn,"Iserlaun,Iserlohn,Iserlon,Izerlon,Izerlonas,ZNR,ayzlwn,azrlwn,ijeollon,izaron,yi se long,Ізерлон,Изерлон,Исерлон,إزرلون,ایزلون,イーザーローン,伊瑟隆,이절론",51.37547,7.70281,P,PPL,DE,NA,07,059,5962,5962024,97910,NA,253,Europe/Berlin,2015-09-05
2895992,Ingolstadt,Ingolstadt,"IGS,Ingol'shtadt,Ingolshhat,Ingolshtat,Ingolstadt,ingorushutatto,Инголштат,Инголщат,Ингольштадт,インゴルシュタット",48.76508,11.42372,P,PPLA3,DE,NA,02,091,9161,9161000,120658,NA,379,Europe/Berlin,2018-03-09
2896514,Ilmenau,Ilmenau,"Il'menau,Ilmenau,Stadt Ilmenau,almynaw,aylmnaw,irumenau,yi er mo nao,Илменау,Ильменау,إلميناو,ایلمناو,イルメナウ,伊尔默瑙",50.68322,10.91858,P,PPL,DE,NA,15,00,16070,16070029,27055,NA,478,Europe/Berlin,2015-09-05
2896538,Illingen,Illingen,"Ilingen,Illingen,Іллінген,Илинген,Иллинген",49.37362,7.04758,P,PPL,DE,NA,09,00,10043,10043112,18488,NA,294,Europe/Berlin,2015-09-05
2896546,Illertissen,Illertissen,"Ilertisen,Ilertiseno,Illertissen,alrtysn,aylrtysn,yi lai er di sen,Іллертіссен,Илертисен,Иллертиссен,Իլերթիսեն,إلرتيسن,ایلرتیسن,伊莱尔蒂森",48.22336,10.10347,P,PPL,DE,NA,02,097,9775,9775129,16522,NA,516,Europe/Berlin,2011-04-13
2896736,Idstein,Idstein,"Gorad Idshtajn,Idshhajn,Idshtajn,Idstayn,Idstein,adshtayn,aydashtayn,yi ci tai yin,İdştayn,Ідштайн,Горад Ідштайн,Идштайн,Идштајн,Идщайн,إدشتاين,ایداشتاین,伊茨泰因",50.21773,8.26679,P,PPL,DE,NA,05,064,6439,6439008,22810,NA,276,Europe/Berlin,2015-09-05
2896753,Idar-Oberstein,Idar-Oberstein,"Idar-Obershhajn,Idar-Obershtajn,Idar-Oberstein,Idara-Obersteina,Idāra-Oberšteina,aydar-awbrashtayn,aydar-awbrshtayn,ida=obashutain,yi da er-ao bo shi tai yin,Идар-Оберштайн,Идар-Оберштајн,Идар-Оберщайн,إيدار-أوبرشتاين,ایدار-اوبراشتاین,იდარ-ობერშტაინი,イダー＝オーバーシュタイン,伊达尔-奥伯施泰因",49.71443,7.30776,P,PPL,DE,NA,08,00,7134,7134045,31610,NA,288,Europe/Berlin,2015-09-05
2896817,Ibbenbüren,Ibbenbueren,"Ibbenbjuren,Ibbenbueren,Ibbenbüren,Ibenbiren,aybnbwrn,aynnbwrnn,yi ben bi lun,Іббенбюрен,Иббенбюрен,Ибенбирен,إيبنبورن,ایننبورنن,伊本比伦",52.27964,7.71457,P,PPL,DE,NA,07,055,5566,5566028,50577,NA,78,Europe/Berlin,2015-09-04
2897132,Husum,Husum,"Guzum,Huesem,Husum,Hüsem,Khusum,Khuzum,QHU,hu su mu,hwswm,Гузум,Хузум,Хусум,هوسوم,胡苏姆",54.4858,9.05239,P,PPLA3,DE,NA,10,00,1054,1054056,20841,NA,12,Europe/Berlin,2015-09-04
2897216,Hürth,Huerth,"Gjurt,Hiurtas,Huerth,Hürth,Khirt,Khjurt,ZNP,hwrt,xu er te,Гюрт,Хирт,Хюрт,هورت,许尔特",50.87079,6.86761,P,PPL,DE,NA,07,053,5362,5362028,54678,NA,91,Europe/Berlin,2015-11-29
2897436,Hünfeld,Huenfeld,"Gjunfel'd,Huenfeld,Hünfeld,Khinfeld,Khjunfel'd,Khjunfeld,hwinpelteu,hwnfld,xin fei er de,Гюнфельд,Хинфелд,Хюнфелд,Хюнфельд,هونفلد,欣费尔德,휜펠트",50.67966,9.76727,P,PPL,DE,NA,05,066,6631,6631015,16323,NA,277,Europe/Berlin,2015-09-05
2897674,Hummelsbüttel,Hummelsbuettel,NA,53.64773,10.04149,P,PPLX,DE,NA,04,00,2000,2000000,17365,NA,20,Europe/Berlin,2017-08-14
2897732,Humboldtkolonie,Humboldtkolonie,Humboldt/Gremberg,50.93182,6.99469,P,PPLX,DE,NA,07,053,5315,5315000,15108,NA,49,Europe/Berlin,2015-03-19
2898079,Hude,Hude,"Hude,Khude,Худе",53.10766,8.46322,P,PPL,DE,NA,06,00,3458,3458010,15567,NA,16,Europe/Berlin,2015-09-05
2898098,Hückeswagen,Hueckeswagen,"Gjukkesvagen,Huckeswagen,Hueckeswagen,Hückeswagen,Khikesvagen,Khjukkesvagen,hwkswagn,hwkysfaghn,xu ke si wa gen,Гюккесваген,Хикесваген,Хюккесваген,هوكيسفاغن,هوکسواگن,许克斯瓦根",51.14979,7.34471,P,PPL,DE,NA,07,053,5374,5374016,16369,NA,258,Europe/Berlin,2015-09-04
2898111,Hückelhoven,Hueckelhoven,"Gjukkel'gofen,Huckelhoven,Hueckelhoven,Hukkelhaove,Hückelhoven,Khikelkhoven,Khjukkel'khofen,hwklhwfn,xu ke er huo fen,Гюккельгофен,Хикелховен,Хюккельхофен,هوكلهوفن,هوکلهوفن,许克尔霍芬",51.0555,6.22658,P,PPL,DE,NA,07,053,5370,5370020,39828,NA,64,Europe/Berlin,2015-09-04
2898304,Hoyerswerda,Hoyerswerda,"Goersverda,Hojerice,Hojersverda,Hojeřice,Hoyerswerda,Hoyerswerda/Wojerecy,Hoyerwerda,Khojersverda,Wojerce,Wojerecy,Worjejce,Wórjejce,hoierusuvu~eruda,huo ye si wei da,hwyrsfyrda,khwyrzwrda,Гоєрсверда,Хойерсверда,Хојерсверда,خویرزوردا,هويرسفيردا,ホイエルスヴェルダ,霍耶斯韦达",51.43787,14.23549,P,PPL,DE,NA,13,00,14625,14625240,43681,NA,118,Europe/Berlin,2015-09-05
2898321,Höxter,Hoexter,"Hoexter,Hoxaria,Huscaria,Huxaria,Huxori,Höxter,Khekster,Khjokster,he ke si te er,hwkstr,Хекстер,Хёкстер,هوکستر,赫克斯特尔",51.77501,9.38155,P,PPLA3,DE,NA,07,057,5762,5762020,32713,NA,100,Europe/Berlin,2011-11-07
2898364,Hövelhof,Hovelhof,"Gefel'gof,Hoevelhof,Hovelhof,Hövelhof,Khevelkhof,Khjofel'khof,he fei er huo fu,Гефельгоф,Хевелхоф,Хёфельхоф,赫费尔霍夫",51.81667,8.65,P,PPLA4,DE,NA,07,057,5774,5774024,15962,NA,101,Europe/Berlin,2015-03-04
2898603,Hörstel,Hoerstel,"Gerstel',Hoerstel,Horstel,Hörstel,Kherstel,Khjorstel',he er si te er,hwrstl,Герстель,Херстел,Хёрстель,هورستل,赫尔斯特尔",52.29763,7.58382,P,PPL,DE,NA,07,055,5566,5566016,19894,NA,46,Europe/Berlin,2015-09-04
2899101,Horb am Neckar,Horb am Neckar,"Gorb-am-Nekkar,Horb,Khorb am Nekar,Khorb-am-Nekkar,Khorb-na-Nekkare,hrb am nka,hwrb am nykar,nei ka he pan huo er bu,Горб-ам-Неккар,Хорб ам Некар,Хорб-ам-Неккар,Хорб-на-Неккаре,Նեքարի Հորբ,هرب ام نکا,هورب آم نيكار,内卡河畔霍尔布",48.44423,8.6913,P,PPL,DE,NA,01,082,8237,8237040,25960,NA,394,Europe/Berlin,2014-07-07
2899449,Homburg,Homburg,Homburg,49.32637,7.33867,P,PPLA3,DE,NA,09,00,10045,10045114,44607,NA,242,Europe/Berlin,2015-09-05
2899538,Holzwickede,Holzwickede,"Gol'cvikkede,Khol'cvikkede,Kholcvikede,huo er ci wei ke de,Гольцвіккеде,Холцвикеде,Хольцвиккеде,霍尔茨维克德",51.5,7.63333,P,PPLA4,DE,NA,07,059,5978,5978016,17821,NA,135,Europe/Berlin,2011-07-31
2899601,Holzminden,Holzminden,"Holtisminni,Holtsminne,Khol'cminden,Kholcminden,horutsuminden,huo er ci ming deng,hwltsmyndn,Холцминден,Хольцминден,هولتسميندن,هولتسمیندن,ホルツミンデン,霍尔茨明登",51.82798,9.4455,P,PPLA3,DE,NA,06,00,3255,3255023,20998,NA,91,Europe/Berlin,2015-09-05
2899676,Holzkirchen,Holzkirchen,"Gol'ckirkhen,Hoizkiacha,Khol'ckirkhen,Kholckirkhen,huo er ci ji xing,hwlts kyrshn,Гольцкірхен,Холцкирхен,Хольцкирхен,هولتس کیرشن,霍尔茨基兴",47.87663,11.70181,P,PPL,DE,NA,02,091,9182,9182120,15199,NA,691,Europe/Berlin,2013-02-19
2901420,Hohenstein-Ernstthal,Hohenstein-Ernstthal,"Goenshtajn-Ernsttal',Hoensteina-Ernstale,Hoenšteina-Ernstāle,Hohenstein-Ernstthal,Khoehnshtajn-Ehrnsttal',Khoenshtajn-Ernstal,huo heng si tai yin-ai er en si ta er,hwynshtayn-arnstal,Гоенштайн-Ернстталь,Хоенштајн-Ернстал,Хоэнштайн-Эрнстталь,هوهن‌اشتاین-ارنشتال,هوينشتاين-إرنستال,霍亨斯泰因-埃尔恩斯塔尔",50.80064,12.71287,P,PPL,DE,NA,13,00,14524,14524120,16542,NA,361,Europe/Berlin,2015-09-05
2901588,Hohen Neuendorf,Hohen Neuendorf,"Goen-Noendorf,Hohen Neuendorf,Hohen Noyendorf,Khoehn-Nojendorf,Khoen Nojendorf,huo heng nuo yi en duo fu,hwhn nwyndwrf,hwyn nwyndwrf,Гоен-Ноєндорф,Хоен Нојендорф,Хоэн-Нойендорф,Հոհեն Նոյենդորֆ,هوهن نویندورف,هوين نويندورف,霍亨诺伊恩多夫",52.67631,13.27775,P,PPL,DE,NA,11,00,12065,12065144,21893,NA,56,Europe/Berlin,2015-09-05
2902533,Hofheim am Taunus,Hofheim am Taunus,"Gofgajm,Hofheim,Hofheim am Taunus,Hofheim in Taunus,Khofkhajm am Taunus,Khofkhajm-am-Taunus,hwfhaym am tanws,hwfhaym am tawnws,tao nu si shan lu huo fu hai mu,Гофгайм,Хофхайм-ам-Таунус,Хофхајм ам Таунус,هوفهايم آم تاونوس,هوفهایم ام تانوس,ホーフハイム・アム・タウヌス,陶努斯山麓霍夫海姆",50.09019,8.4493,P,PPLA3,DE,NA,05,064,6436,6436007,37750,NA,145,Europe/Berlin,2015-09-04
2902559,Hofgeismar,Hofgeismar,"Chofnkaismar,Gofgajsmar,Hofgeismar,Khofgajsmar,hofugaisuma,huo fu gai si ma er,hwfgayzmar,hwfghayzmar,Χοφγκάισμαρ,Гофгайсмар,Хофгайсмар,Хофгајсмар,هوفغايزمار,هوفگایزمار,ホーフガイスマー,霍夫盖斯马尔",51.49607,9.385,P,PPL,DE,NA,05,066,6633,6633013,16444,NA,157,Europe/Berlin,2015-09-05
2902768,Hof,Hof,"Curia Variscorum,Dworc,Dwórc,Gof,HOQ,Hof,Hof an der Saale,Hofas,Khof,hofu,hopeu,huo fu,hwf,hwf  alman,Гоф,Хоф,Հոֆ,هوف,هوف، آلمان,ホーフ,霍夫,호프",50.31297,11.91261,P,PPLA3,DE,NA,02,094,9464,9464000,49239,NA,491,Europe/Berlin,2014-11-02
2902852,Hockenheim,Hockenheim,"Gokkengajm,Hockenheim,Hoggene,Hokenhaimas,Khokenkhajm,Khokkenkhajm,hokkenhaimu,huo ken hai mu,hwknhaym,Гоккенгайм,Хокенхајм,Хоккенхайм,هوكنهايم,هوکنهایم,ホッケンハイム,霍肯海姆",49.32334,8.55194,P,PPL,DE,NA,01,082,8226,8226032,20614,NA,104,Europe/Berlin,2013-02-15
2903175,Hochheim am Main,Hochheim am Main,"Gokhgajm-am-Majn,Hochheim,Hochheim am Main,Khokhajm na Majni,Khokhkhajm-am-Majn,hkhhaym am mayn,mei yin he pan huo hai mu,Гохгайм-ам-Майн,Хохајм на Мајни,Хоххайм-ам-Майн,هخهایم ام ماین,ホーホハイム・アム・マイン,美因河畔霍海姆",50.01436,8.35218,P,PPL,DE,NA,05,064,6436,6436006,17027,NA,131,Europe/Berlin,2015-09-04
2903237,Hochfeld,Hochfeld,NA,51.41943,6.75462,P,PPLX,DE,NA,07,051,5112,5112000,16292,NA,36,Europe/Berlin,2013-03-11
